,title,url,sf_url,location,updated_at,Chất lượng,Giá cả,ImgURL,Không gian,Latitude,Location,Longitude,Phục vụ,Vị trí
54,Gâteaux De Lapine - Bánh Ngọt Á & Âu - Trần Phú,https://www.foody.vn/ha-noi/gateaux-de-lapine-banh-ngot-a-au-tran-phu.9usb9y,https://shopeefood.vn/ha-noi/gateaux-de-lapine-banh-ngot-a-au-tran-phu.9usb9y,"95 Trần Phú, P. Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:10,8.0,8.0,https://media.foody.vn/res/g100004/1000034400/prof/s/file_restaurant_photo_vsot_16357-8722a832-211101133151.jpg,5.0,21.0325671,"95 Trần Phú, P. Kim Mã",105.8301425,9.0,5.0
55,Bánh Mì Nem Khoai & Khoai Lang Lắc - Kim Mã Thượng,https://www.foody.vn/ha-noi/banh-mi-nem-khoai-khoai-lang-lac-kim-ma-thuong,https://shopeefood.vn/ha-noi/banh-mi-nem-khoai-khoai-lang-lac-kim-ma-thuong,"10 Kim Mã Thượng, P. Cống Vị, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.6,7.8,https://media.foody.vn/res/g65/646586/prof/s/foody-upload-api-foody-mobile-bmnk-jpg-180920170432.jpg,6.4,21.0359238,"10 Kim Mã Thượng, P. Cống Vị",105.8134591,7.8,8.0
56,BÀ THÀNH - MENU SÀI GÒN ĂN VẶT & BÁNH TRÁNG TRỘN ĐỘI CẤN,https://www.foody.vn/ha-noi/ba-thanh-menu-sai-gon-an-vat-banh-trang-tron-doi-can,https://shopeefood.vn/ha-noi/ba-thanh-menu-sai-gon-an-vat-banh-trang-tron-doi-can,"Số Nhà 33A Nghách 64 Ngõ 279 Đội Cấn, P. Ngọc Hà, Quận Ba Đình, Hà Nội",11/12/2023 3:10,8.8,8.8,https://media.foody.vn/res/g117/1169568/prof/s/file_restaurant_photo_vrys_16846-82fb0294-230521035013.jpg,8.3,21.0388261,"Số Nhà 33A Nghách 64 Ngõ 279 Đội Cấn, P. Ngọc Hà",105.8206405,8.8,8.5
57,Xôi Hiệp Hòa - Đê La Thành,https://www.foody.vn/ha-noi/xoi-ran-de-la-thanh,https://shopeefood.vn/ha-noi/xoi-ran-de-la-thanh,"415 Đê La Thành, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:10,6.4,6.7,https://media.foody.vn/res/g2/19069/prof/s/foody-mobile-xoi-ran2-jpg-227-635775001980948985.jpg,5.4,21.023421,"415 Đê La Thành, P. Thành Công",105.8193348,5.6,6.5
58,Hằng - Bánh Trôi Tàu,https://www.foody.vn/ha-noi/hang-banh-troi-tau,https://shopeefood.vn/ha-noi/hang-banh-troi-tau,"Vỉa Hè 101 Đội Cấn, P. Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:10,8.2,7.6,https://media.foody.vn/res/g29/287709/prof/s/file_restaurant_photo_gmig_16109-2f4cbc9b-210118153136.jpg,7.1,21.0346636,"Vỉa Hè 101 Đội Cấn, P. Đội Cấn",105.8290717,7.9,7.6
59,Kem Dừa 18,https://www.foody.vn/ha-noi/kem-dua-18,https://shopeefood.vn/ha-noi/kem-dua-18,"18 Ngõ 678 Đê La Thành, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:10,8.6,8.1,https://media.foody.vn/res/g97/962714/prof/s/foody-upload-api-foody-mobile-avar9-190928153945.jpg,7.9,21.024272,"18 Ngõ 678 Đê La Thành, P. Giảng Võ",105.816673,8.9,7.9
60,Chè Mẹ Nhím - Chè Sầu Đà Nẵng,https://www.foody.vn/ha-noi/che-me-nhim-che-sau-da-nang,https://shopeefood.vn/ha-noi/che-me-nhim-che-sau-da-nang,"115 D1 Trần Huy Liệu, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.1,6.8,https://media.foody.vn/res/g29/286025/prof/s/foody-mobile-14732405_17895527546-263-636125816385944936.jpg,6.3,21.0271658,"115 D1 Trần Huy Liệu, P. Giảng Võ",105.8221079,6.4,7.4
61,Lotteria - Hồ Tây,https://www.foody.vn/ha-noi/lotteria-ho-tay,https://shopeefood.vn/ha-noi/lotteria-ho-tay,"2A Trấn Vũ, Quận Ba Đình, Hà Nội",11/12/2023 3:10,6.1,6.3,https://media.foody.vn/res/g1/6456/prof/s/image-dc713754-210614103001.jpeg,6.7,21.04391,2A Trấn Vũ,105.83639,5.4,7.7
62,Lotteria - Lotte Observation Deck,https://www.foody.vn/ha-noi/lotteria-lotte-observation-deck,https://www.foody.vn/ha-noi/lotteria-lotte-observation-deck,"Tầng 65 Lotte Observation Deck, Lotter Center, 54 Liễu Giai, Quận Ba Đình, Hà Nội",11/12/2023 3:10,8.0,5.5,https://media.foody.vn/res/g80/790070/prof/s/foody-upload-api-foody-mobile-4-190620120854.jpg,9.5,21.032292,"Tầng 65 Lotte Observation Deck, Lotter Center, 54 Liễu Giai",105.812617,7.5,8.5
63,KAMPONG - Cơm gà Hải Nam - 16 Đào Tấn,https://www.foody.vn/ha-noi/kampong-com-ga-hai-nam-16-dao-tan,https://shopeefood.vn/ha-noi/kampong-com-ga-hai-nam-16-dao-tan,"16 Đào Tấn, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.3,6.5,https://media.foody.vn/res/g26/253434/prof/s/image-7f2de1fc-211002195705.jpeg,7.4,21.032522,16 Đào Tấn,105.809112,7.3,7.5
64,Trà Sữa Tiger Sugar By HongKong - Giảng Võ,https://www.foody.vn/ha-noi/tra-sua-tiger-sugar-by-hongkong-giang-vo,https://shopeefood.vn/ha-noi/tra-sua-tiger-sugar-by-hongkong-giang-vo,"126 Giảng Võ, P. Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:10,1.0,2.5,https://media.foody.vn/res/g95/948396/prof/s/foody-upload-api-foody-mobile-foody-upload-api-foo-190815141712.jpg,3.0,21.029607,"126 Giảng Võ, P. Kim Mã",105.827127,3.0,7.5
65,Batavia Restaurant & Cafe,https://www.foody.vn/ha-noi/batavia-restaurant-cafe,https://shopeefood.vn/ha-noi/batavia-restaurant-cafe,"116 Ngọc Hà, P. Ngọc Hà, Quận Ba Đình, Hà Nội",11/12/2023 3:10,8.0,7.0,https://media.foody.vn/res/g81/800773/prof/s/foody-upload-api-foody-mobile-37295178_20782231190-181116104001.jpg,8.0,21.037983,"116 Ngọc Hà, P. Ngọc Hà",105.830916,8.0,7.0
66,Bún Bò Huế 65 - Đào Tấn,https://www.foody.vn/ha-noi/bun-bo-hue-65-dao-tan,https://shopeefood.vn/ha-noi/bun-bo-hue-65-dao-tan,"71 Đào Tấn, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,1.0,1.0,https://media.foody.vn/res/g112/1116408/prof/s/foody-upload-api-foody-mobile-fo-de64b2a3-211115104843.jpeg,1.0,21.0331362,"71 Đào Tấn, P. Ngọc Khánh",105.8065585,1.0,1.0
67,Highlands Coffee - Du Thuyền,https://www.foody.vn/ha-noi/highlands-coffee-du-thuyen-thanh-nien,https://shopeefood.vn/ha-noi/highlands-coffee-du-thuyen-thanh-nien,"9 Thanh Niên, P. Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.5,6.9,https://media.foody.vn/res/g9/86110/prof/s/image-e7644df5-231130145506.jpeg,8.3,21.0438231,"9 Thanh Niên, P. Quán Thánh",105.8364248,6.9,8.6
68,Trà Sữa Te Amo - 11 Thanh Niên,https://www.foody.vn/ha-noi/tra-sua-te-amo-11-thanh-nien,https://shopeefood.vn/ha-noi/tra-sua-te-amo-11-thanh-nien,"11 Đường Thanh Niên, P. Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,9.6,9.8,https://media.foody.vn/res/g111/1109456/prof/s/image-50a7d3bd-230412115610.jpeg,9.4,21.0435246,"11 Đường Thanh Niên, P. Quán Thánh",105.8361672,9.4,9.9
69,YiFang - Taiwan Fruit Tea - Thanh Niên,https://www.foody.vn/ha-noi/yifang-taiwan-fruit-tea-thanh-nien,https://shopeefood.vn/ha-noi/yifang-taiwan-fruit-tea-thanh-nien,"11 Thanh Niên, P. Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,6.6,6.7,https://media.foody.vn/res/g76/751838/prof/s/foody-upload-api-foody-mobile-yifang-jpg-180618151112.jpg,6.4,21.042989,"11 Thanh Niên, P. Quán Thánh",105.835967,6.8,7.1
70,title,url,sf_url,location,updated_at,6.6,6.7,https://media.foody.vn/res/g76/751838/prof/s/foody-upload-api-foody-mobile-yifang-jpg-180618151112.jpg,6.4,21.042989,"11 Thanh Niên, P. Quán Thánh",105.835967,6.8,7.1
71,Hạnh - Ngan Dé,https://www.foody.vn/ha-noi/hanh-ngan-de,https://shopeefood.vn/ha-noi/hanh-ngan-de,"63 Cửa Bắc, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.9,7.2,https://media.foody.vn/res/g10/96822/prof/s/foody-mobile-ngan-de-jpg-193-636295124029710977.jpg,6.6,21.042843,63 Cửa Bắc,105.842774,7.0,7.7
72,Highlands Coffee - 115 Quán Thánh,https://www.foody.vn/ha-noi/highlands-coffee-115-quan-thanh,https://shopeefood.vn/ha-noi/highlands-coffee-115-quan-thanh,"115 Quán Thánh, P. Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,6.1,7.0,https://media.foody.vn/res/g90/897313/prof/s/image-323457b5-231130145513.jpeg,7.4,21.04268,"115 Quán Thánh, P. Quán Thánh",105.837018,6.7,7.9
73,Bún Cá Ngõ Hồng Phúc,https://www.foody.vn/ha-noi/bun-ca-ngo-hong-phuc,https://shopeefood.vn/ha-noi/bun-ca-ngo-hong-phuc,"Ngõ Hồng Phúc, P. Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",11/12/2023 3:10,6.7,6.4,https://media.foody.vn/res/g2/13142/prof/s/foody-mobile-mobile-jpg-366-635763685859867348.jpg,6.1,21.04069,"Ngõ Hồng Phúc, P. Nguyễn Trung Trực",105.84844,6.6,7.1
74,Phố Nhỏ Bistro & Lounge,https://www.foody.vn/ha-noi/pho-nho-bistro-lounge,https://www.foody.vn/ha-noi/pho-nho-bistro-lounge,"32 Cao Bá Quát, P. Điện Biên, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.4,6.8,https://media.foody.vn/res/g1/2939/prof/s/foody-mobile-pho-nho-jpg-633-636078185764105356.jpg,7.6,21.030423,"32 Cao Bá Quát, P. Điện Biên",105.838155,7.6,7.8
75,Domino's Pizza - Giảng Võ,https://www.foody.vn/ha-noi/domino-s-pizza-giang-vo,https://shopeefood.vn/ha-noi/domino-s-pizza-giang-vo,"Tầng 1, Khu Tập Thể C4, Giảng Võ, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.6,7.5,https://media.foody.vn/res/g9/86458/prof/s/image-080dc6db-221208141900.jpeg,6.7,21.027018,"Tầng 1, Khu Tập Thể C4, Giảng Võ, P. Giảng Võ",105.823687,7.2,7.9
76,ABAMI - Bánh Mì Hội An,https://www.foody.vn/ha-noi/abami-banh-mi-hoi-an,https://shopeefood.vn/ha-noi/abami-banh-mi-hoi-an,"101 C10 Thành Công, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:10,6.5,6.6,https://media.foody.vn/res/g67/665479/prof/s/foody-upload-api-foody-mobile-14289944_18020029574-200709141916.jpg,7.0,21.0231791,"101 C10 Thành Công, P. Thành Công",105.8140542,7.3,6.9
77,Bít Tết Hà Cúc - Hòe Nhai,https://www.foody.vn/ha-noi/bit-tet-ha-cuc-hoe-nhai,https://shopeefood.vn/ha-noi/bit-tet-ha-cuc-hoe-nhai,"6 Hoè Nhai, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.9,7.3,https://media.foody.vn/res/g17/161874/prof/s/foody-mobile-bittet-jpg-376-636155049639762560.jpg,6.3,21.040418,6 Hoè Nhai,105.845534,7.1,7.8
78,Kim Dung - Cháo Trai & Bánh Gối,https://www.foody.vn/ha-noi/kim-dung-chao-trai-banh-goi,https://shopeefood.vn/ha-noi/kim-dung-chao-trai-banh-goi,"10 Tôn Thất Thiệp, Quận Ba Đình, Hà Nội",11/12/2023 3:10,10.0,10.0,https://media.foody.vn/res/g88/871965/prof/s/foody-upload-api-foody-mobile-kim-dung-2-jpg-181226114050.jpg,7.5,21.029701,10 Tôn Thất Thiệp,105.842632,10.0,10.0
79,Bếp Hàng Xóm - Ẩm Thực Việt,https://www.foody.vn/ha-noi/bep-hang-xom-am-thuc-viet,https://shopeefood.vn/ha-noi/bep-hang-xom-am-thuc-viet,"1 Ngõ 84 Ngọc Khánh, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:10,5.6,6.7,https://media.foody.vn/res/g73/726673/prof/s/foody-upload-api-foody-mobile-bep-hang-xom-jpg-180323173813.jpg,6.6,21.0269389,"1 Ngõ 84 Ngọc Khánh, P. Giảng Võ",105.8172186,5.0,6.9
80,Lan - Phở Gà & Bún Thang,https://www.foody.vn/ha-noi/lan-pho-ga-bun-thang,https://shopeefood.vn/ha-noi/lan-pho-ga-bun-thang,"104 D1 Trần Huy Liệu, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.2,7.6,https://media.foody.vn/res/g23/225272/prof/s/foody-mobile-12801282_80498349630-524-635954657347151278.jpg,7.6,21.0268338,"104 D1 Trần Huy Liệu, P. Giảng Võ",105.8225293,6.6,7.8
81,Phở Cuốn Hưng Bền - 118 Trấn Vũ,https://www.foody.vn/ha-noi/pho-cuon-hung-ben-118-tran-vu,https://shopeefood.vn/ha-noi/pho-cuon-hung-ben-118-tran-vu,"118 Trấn Vũ, P. Trúc Bạch, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.2,6.9,https://media.foody.vn/res/g3/27009/prof/s/foody-mobile-pho-cuon-jpg-231-635932901870146427.jpg,6.4,21.044763,"118 Trấn Vũ, P. Trúc Bạch",105.8411114,6.6,6.7
82,"Quẩy Nóng, Bánh Gối & Bánh Bao Chiên - Phó Đức Chính",https://www.foody.vn/ha-noi/quay-nong-banh-goi-banh-bao-chien-pho-duc-chinh,https://shopeefood.vn/ha-noi/quay-nong-banh-goi-banh-bao-chien-pho-duc-chinh,"65C Phó Đức Chính, P. Trúc Bạch, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.0,7.5,https://media.foody.vn/res/g32/316955/prof/s/foody-mobile-bbg-jpg-459-636190404870461258.jpg,6.0,21.047991,"65C Phó Đức Chính, P. Trúc Bạch",105.84211,6.5,7.5
83,Chè Xoài Minci - Nguyễn Trường Tộ,https://www.foody.vn/ha-noi/che-xoai-minci-nguyen-truong-to,https://shopeefood.vn/ha-noi/che-xoai-minci-nguyen-truong-to,"5 Nguyễn Trường Tộ, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.5,7.4,https://media.foody.vn/res/g2/17171/prof/s/foody-mobile-che-jpg-798-635848442703438366.jpg,6.8,21.041859,5 Nguyễn Trường Tộ,105.847446,6.8,7.4
84,Bami King - Bánh Mì Bò Nướng & Cơm Thố - Đào Tấn,https://www.foody.vn/ha-noi/bami-king-banh-mi-bo-nuong-com-tho-dao-tan,https://shopeefood.vn/ha-noi/bami-king-banh-mi-bo-nuong-com-tho-dao-tan,"31 Đào Tấn, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.6,6.7,https://media.foody.vn/res/g17/163301/prof/s/file_restaurant_photo_kbh5_16904-23f21b1e-230727164336.jpeg,6.3,21.0329746,"31 Đào Tấn, P. Ngọc Khánh",105.8078088,7.0,7.5
85,Thắng Béo - Nộm Nem Tai,https://www.foody.vn/ha-noi/thang-beo-nom-nem-tai,https://shopeefood.vn/ha-noi/thang-beo-nom-nem-tai,"10G Tôn Thất Thiệp, P. Điện Biên, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.8,8.0,https://media.foody.vn/res/g69/680339/prof/s/foody-mobile-foody-ba-hong-nem-ta-395-636378833529793064.jpg,7.2,21.029708,"10G Tôn Thất Thiệp, P. Điện Biên",105.842643,7.8,7.3
86,Cơm Tấm Phương Anh - Trần Huy Liệu,https://www.foody.vn/ha-noi/com-tam-suon-nuong-tran-huy-lieu,https://shopeefood.vn/ha-noi/com-tam-suon-nuong-tran-huy-lieu,"119A6 Trần Huy Liệu, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.2,7.2,https://media.foody.vn/res/g76/754275/prof/s/image-b6de5956-200910115804.jpeg,6.9,21.029783,"119A6 Trần Huy Liệu, P. Giảng Võ",105.819782,7.2,7.0
87,Cơm Tấm Phương Anh - Trần Huy Liệu,https://www.foody.vn/ha-noi/com-tam-phuong-anh-tran-huy-lieu,https://shopeefood.vn/ha-noi/com-tam-phuong-anh-tran-huy-lieu,"Số 118 Khu Tập Thể A6 Trần Huy Liệu, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.3,7.6,https://media.foody.vn/res/g94/931811/prof/s/foody-upload-api-foody-mobile-pa1-200717113412.jpg,6.9,21.0304729,"Số 118 Khu Tập Thể A6 Trần Huy Liệu, P. Giảng Võ",105.8196683,7.4,6.6
88,Lẩu Bảo Sang - Hoàng Hoa Thám,https://www.foody.vn/ha-noi/bao-sang-lau-ech-lau-suon-sun-cac-mon-nhau,https://shopeefood.vn/ha-noi/bao-sang-lau-ech-lau-suon-sun-cac-mon-nhau,"565 Hoàng Hoa Thám, P, Vĩnh Phúc, Quận Ba Đình, Hà Nội",11/12/2023 3:10,5.3,6.5,https://media.foody.vn/res/g29/280691/prof/s/foody-mobile-12729006_11083053692-536-636107622833308180.jpg,6.0,21.045953,"565 Hoàng Hoa Thám, P, Vĩnh Phúc",105.811219,4.5,5.3
89,Trà Sữa Tocotoco - Cửa Bắc,https://www.foody.vn/ha-noi/tra-sua-tocotoco-cua-bac,https://shopeefood.vn/ha-noi/tra-sua-tocotoco-cua-bac,"88 Cửa Bắc, P. Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.1,6.5,https://media.foody.vn/res/g7/67506/prof/s/image-8964c44b-231005120330.jpeg,6.0,21.0422052,"88 Cửa Bắc, P. Quán Thánh",105.8422874,6.9,7.0
90,Bún Bò Huế Nam Minh - Đội Cấn,https://www.foody.vn/ha-noi/bun-bo-hue-nam-minh-doi-can,https://shopeefood.vn/ha-noi/bun-bo-hue-nam-minh-doi-can,"216 Đội Cấn, P. Liễu Giai, Quận Ba Đình, Hà Nội",11/12/2023 3:10,9.0,9.2,https://media.foody.vn/res/g98/979815/prof/s/foody-upload-api-foody-mobile-bun-bo-hue-216-dc-191113163809.jpg,8.3,21.035217,"216 Đội Cấn, P. Liễu Giai",105.820494,8.6,9.2
91,Tiệm Phớ - Đào Tấn,https://www.foody.vn/ha-noi/tiem-pho-dao-tan,https://shopeefood.vn/ha-noi/tiem-pho-dao-tan,"71 Đào Tấn, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,9.6,9.5,https://media.foody.vn/res/g104/1039482/prof/s/file_restaurant_photo_owze_16024-f7268281-201011235733.jpg,9.4,21.0331362,"71 Đào Tấn, P. Ngọc Khánh",105.8065585,9.8,9.8
92,Woods Cafe - Phạm Huy Thông,https://www.foody.vn/ha-noi/woods-cafe-pham-huy-thong,https://shopeefood.vn/ha-noi/woods-cafe-pham-huy-thong,"84 Phạm Huy Thông, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,9.0,9.5,https://media.foody.vn/res/g105/1040496/prof/s/file_restaurant_photo_ybae_16237-4d6e451d-210615144237.jpg,9.5,21.026781,"84 Phạm Huy Thông, P. Ngọc Khánh",105.810322,9.5,9.0
93,Bánh Xèo Nem Lụi Ngọc Dương 125 - Đội Cấn,https://www.foody.vn/ha-noi/banh-xeo-nem-lui-ngoc-duong-125-doi-can,https://shopeefood.vn/ha-noi/banh-xeo-nem-lui-ngoc-duong-125-doi-can,"Tầng 2, 125 Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:10,6.8,7.0,https://media.foody.vn/res/g14/131081/prof/s/foody-upload-api-foody-mobile-4-200817103613.jpg,5.4,21.0347286,"Tầng 2, 125 Đội Cấn",105.8283109,6.4,6.1
94,Bít Tết Số 3 Hòe Nhai,https://www.foody.vn/ha-noi/bit-tet-so-3-hoe-nhai,https://shopeefood.vn/ha-noi/bit-tet-so-3-hoe-nhai,"Số 4 Phố Hoè Nhai, P. Nguyễn Trung Trực ( Đối Diện Bít Tết Số 3 Hoè Nhai), Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.5,7.3,https://media.foody.vn/res/g2/14291/prof/s/file_restaurant_photo_1psy_16408-453221f5-211230232403.jpg,6.8,21.0420277,"Số 4 Phố Hoè Nhai, P. Nguyễn Trung Trực ( Đối Diện Bít Tết Số 3 Hoè Nhai)",105.846,7.2,7.4
95,Bánh Mì Gùi - Giảng Võ,https://www.foody.vn/ha-noi/banh-mi-gui-giang-vo,https://shopeefood.vn/ha-noi/banh-mi-gui-giang-vo,"157 Giảng Võ, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:10,1.0,2.0,https://media.foody.vn/res/g114/1130193/prof/s/foody-upload-api-foody-mobile-ba-98633773-220318195439.jpeg,1.0,21.0284886,"157 Giảng Võ, P. Giảng Võ",105.8257647,2.0,2.0
96,Comi ChefHome - Cơm Mỳ Trung Hoa - Ngọc Khánh,https://www.foody.vn/ha-noi/comi-chefhome-com-my-trung-hoa-ngoc-khanh,https://shopeefood.vn/ha-noi/comi-chefhome-com-my-trung-hoa-ngoc-khanh,"34 Ngọc Khánh, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.5,7.5,https://media.foody.vn/res/g105/1041852/prof/s/foody-upload-api-foody-mobile-z4-06ae5320-230505093530.jpeg,8.0,21.029595,"34 Ngọc Khánh, P. Ngọc Khánh",105.817311,8.0,7.5
97,Umai29 - Cơm Thịt Nướng Nhật Bản - Ngọc Khánh,https://www.foody.vn/ha-noi/umai29-com-thit-nuong-nhat-ban-ngoc-khanh,https://shopeefood.vn/ha-noi/umai29-com-thit-nuong-nhat-ban-ngoc-khanh,"128 Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,8.3,8.0,https://media.foody.vn/res/g77/769040/prof/s/foody-upload-api-foody-mobile-d34b29e7-d372-41ce-8-200520133718.jpg,7.1,21.026063,128 Ngọc Khánh,105.818047,8.0,7.4
98,Hoa - Bún Chả - Ngọc Khánh,https://www.foody.vn/ha-noi/hoa-bun-cha-ngoc-khanh,https://shopeefood.vn/ha-noi/hoa-bun-cha-ngoc-khanh,"150 Ngọc Khánh, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:10,4.5,4.4,https://media.foody.vn/res/g9/88184/prof/s/foody-mobile-bun-cha-jpg-155-636124819910253729.jpg,4.4,21.0258079,"150 Ngọc Khánh, P. Giảng Võ",105.8182257,4.6,5.6
99,Pan Pacific Hotel Hanoi,https://www.foody.vn/ha-noi/pan-pacific-hotel-hanoi,https://www.foody.vn/ha-noi/pan-pacific-hotel-hanoi,"1 Thanh Niên, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.2,7.0,https://media.foody.vn/res/g30/299848/prof/s/foody-mobile-1-jpg-655-636167294335070034.jpg,7.3,21.050541,1 Thanh Niên,105.839478,7.1,7.2
100,Kem Swensen's - Vincom Liễu Giai,https://www.foody.vn/ha-noi/kem-swensen-s-vincom-metropolis,https://shopeefood.vn/ha-noi/kem-swensen-s-vincom-metropolis,"Tầng 3 Vincom Metropolis, 29 Liễu Giai, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,8.5,7.8,https://media.foody.vn/res/g89/889456/prof/s/foody-upload-api-foody-mobile-sw_banner-200623161524.jpg,7.8,21.031389,"Tầng 3 Vincom Metropolis, 29 Liễu Giai, P. Ngọc Khánh",105.815031,8.0,7.8
101,Salmonoid - Món Âu - Cao Bá Quát,https://www.foody.vn/ha-noi/salmonoid-cao-ba-quat,https://shopeefood.vn/ha-noi/salmonoid-cao-ba-quat,"32C Cao Bá Quát, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.8,7.1,https://media.foody.vn/res/g15/142863/prof/s/foody-upload-api-foody-mobile-salmonoid-mon-au-cao-180821141936.jpg,7.7,21.030469,32C Cao Bá Quát,105.838272,7.7,7.6
102,Trà Sữa Tocotoco - Kim Mã,https://www.foody.vn/ha-noi/tra-sua-tocotoco-kim-ma,https://shopeefood.vn/ha-noi/tra-sua-tocotoco-kim-ma,"331 Kim Mã, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:10,5.6,6.2,https://media.foody.vn/res/g66/655358/prof/s/image-e8277b88-231005120333.jpeg,6.1,21.030478,"331 Kim Mã, P. Ngọc Khánh",105.8172819,5.6,6.7
103,Pizza Hut - Kim Mã,https://www.foody.vn/ha-noi/pizza-hut-kim-ma,https://shopeefood.vn/ha-noi/pizza-hut-kim-ma,"409 Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.0,6.5,https://media.foody.vn/res/g4/35993/prof/s/image-bd00d403-230829113712.jpeg,7.2,21.030338,409 Kim Mã,105.815232,6.8,7.5
104,Phở Cuốn 31,https://www.foody.vn/ha-noi/pho-cuon-31,https://shopeefood.vn/ha-noi/pho-cuon-31,"31 Ngũ Xã, P. Trúc Bạch, Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.1,6.9,https://media.foody.vn/res/g3/24772/prof/s/foody-mobile-pho-cuon-31-ha-noi.jpg,6.7,21.0459609,"31 Ngũ Xã, P. Trúc Bạch",105.840981,7.1,7.0
105,Bún Bò Huế O Uông - Cửa Bắc,https://www.foody.vn/ha-noi/bun-bo-hue-o-uong-cua-bac,https://shopeefood.vn/ha-noi/bun-bo-hue-o-uong-cua-bac,"16 Cửa Bắc, P. Trúc Bạch, Quận Ba Đình, Hà Nội",11/12/2023 3:10,1.0,1.0,https://media.foody.vn/res/g105/1043957/prof/s/foody-upload-api-foody-mobile-foody-mobile-bun3-jp-200825155348.jpg,1.0,21.045367,"16 Cửa Bắc, P. Trúc Bạch",105.843105,1.0,1.0
106,Bún Chả - Hồng Phúc,https://www.foody.vn/ha-noi/bun-cha-hong-phuc,https://shopeefood.vn/ha-noi/bun-cha-hong-phuc,"26A Hồng Phúc, P. Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",11/12/2023 3:10,8.0,7.5,https://media.foody.vn/res/g69/682964/prof/s/foody-mobile-1-jpg-345-636392512316564474.jpg,6.0,21.04096,"26A Hồng Phúc, P. Nguyễn Trung Trực",105.848292,7.5,7.0
107,Quỳnh Nga - Chân Gà & Dạ Dày Nướng,https://www.foody.vn/ha-noi/quynh-nga-chan-ga-da-day-nuong,https://shopeefood.vn/ha-noi/quynh-nga-chan-ga-da-day-nuong,"2 Lý Văn Phúc, P. Điện Biên, Quận Ba Đình, Hà Nội",11/12/2023 3:10,8.3,7.7,https://media.foody.vn/res/g72/711908/prof/s/foody-mobile-chan-ga-nuong-jpg.jpg,6.3,21.031357,"2 Lý Văn Phúc, P. Điện Biên",105.832058,8.0,7.7
108,Nộm Lim - Phạm Hồng Thái,https://www.foody.vn/ha-noi/nom-lim-pham-hong-thai,https://shopeefood.vn/ha-noi/nom-lim-pham-hong-thai,"17 Phạm Hồng Thái , Quận Ba Đình, Hà Nội",11/12/2023 3:10,7.3,6.2,https://media.foody.vn/res/g8/77072/prof/s/foody-upload-api-foody-mobile-aimage0-8-210112141127.jpg,6.0,21.0434399,17 Phạm Hồng Thái,105.845388,6.4,6.5
